abbreviation	equation	uppbnd	lowbnd	geneAssociation	Subsystem	name	obj_coef	activation	baseflux	flux
PGPP140	h2o[c] + pgp140[c] --> pg140[c] + pi[c]	1000	0	( STM0420  |  STM1710 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase n C140	0	NA	0.00149910201644287	0
PGPP140pp	h2o[p] + pgp140[p] --> pg140[p] + pi[p]	1000	0	( STM1710  |  STM0420 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase periplasm n C140	0	NA	0	0
PGPP141	h2o[c] + pgp141[c] --> pg141[c] + pi[c]	1000	0	( STM0420  |  STM1710 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase n C141	0	NA	0	0
PGPP141pp	h2o[p] + pgp141[p] --> pg141[p] + pi[p]	1000	0	( STM0420  |  STM1710 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase periplasm n C141	0	NA	0	0
PGPP160	h2o[c] + pgp160[c] --> pg160[c] + pi[c]	1000	0	( STM0420  |  STM1710 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase n C160	0	NA	0.00813798237497556	0
PGPP160pp	h2o[p] + pgp160[p] --> pg160[p] + pi[p]	1000	0	( STM0420  |  STM1710 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase periplasm n C160	0	NA	0	0
PGPP161	h2o[c] + pgp161[c] --> pg161[c] + pi[c]	1000	0	( STM0420  |  STM1710 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase n C161	0	NA	0.000428314861840819	0
PGPP161pp	h2o[p] + pgp161[p] --> pg161[p] + pi[p]	1000	0	( STM1710  |  STM0420 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase periplasm n C161	0	NA	0	0
PGPP180	h2o[c] + pgp180[c] --> pg180[c] + pi[c]	1000	0	( STM0420  |  STM1710 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase n C180	0	NA	0.000214157430920409	0
PGPP180pp	h2o[p] + pgp180[p] --> pg180[p] + pi[p]	1000	0	( STM1710  |  STM0420 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase periplasm n C180	0	NA	0	0
PGPP181	h2o[c] + pgp181[c] --> pg181[c] + pi[c]	1000	0	( STM1710  |  STM0420 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase n C181	0	NA	0.000321236146380614	0
PGPP181pp	h2o[p] + pgp181[p] --> pg181[p] + pi[p]	1000	0	( STM0420  |  STM1710 )	Glycerophospholipid Metabolism	phosphatidylglycerol phosphate phosphatase periplasm n C181	0	NA	0	0
PGSA120	cdpdddecg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp120[c]	810.779014879164	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C120	0	0.810779014879164	0	0
PGSA140	cdpdtdecg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp140[c]	810.779014879164	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C140	0	0.810779014879164	0.00149910201644287	0
PGSA141	cdpdtdec7eg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp141[c]	810.779014879164	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C141	0	0.810779014879164	0	0
PGSA160	cdpdhdecg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp160[c]	810.779014879164	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C160	0	0.810779014879164	0.00813798237497556	0
PGSA161	cdpdhdec9eg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp161[c]	810.779014879164	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C161	0	0.810779014879164	0.000428314861840819	0
PGSA180	cdpdodecg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp180[c]	810.779014879164	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C180	0	0.810779014879164	0.000214157430920409	0
PGSA181	cdpdodec11eg[c] + glyc3p[c] --> cmp[c] + h[c] + pgp181[c]	810.779014879164	0	STM1945	Glycerophospholipid Metabolism	Phosphatidylglycerol synthase n C181	0	0.810779014879164	0.000321236146380614	0
PHEMEabcpp	atp[c] + h2o[c] + pheme[c] --> adp[c] + h[c] + pheme[p] + pi[c]	1000	0	( STM2254  &  STM2253  &  STM2252 )	Transport Inner Membrane	protoheme transport via ABC system periplasm	0	NA	0	0
PHEMEtiex	pheme[p] --> pheme[e]	1000	0	NA	Transport Outer Membrane	protoheme transport irreversible out via diffusion periplasm to extracellular	0	NA	0	0
PHEt2rpp	h[p] + phe-L[p] <=> h[c] + phe-L[c]	1155.96282996038	-1155.96282996038	( STM0568  |  STM0150 )	Transport Inner Membrane	L phenylalanine reversible transport via proton symport periplasm	0	1.15596282996038	0	0
PHETA1	akg[c] + phe-L[c] <=> glu-L[c] + phpyr[c]	1047.25084242137	-1047.25084242137	( STM3903  |  STM0998  |  STM4248 )	Tyrosine Tryptophan and Phenylalanine Metabolism	phenylalanine transaminase	0	1.04725084242137	-0.0663218793881697	0
PHEtex	phe-L[e] <=> phe-L[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	L phenylalanine transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
PHETRS	atp[c] + phe-L[c] + trnaphe[c] --> amp[c] + phetrna[c] + ppi[c]	971.383760539431	0	( STM1338  &  STM1337 )	tRNA Charging	Phenylalanyl tRNA synthetase	0	0.971383760539431	0	0
PIt2rpp	h[p] + pi[p] <=> h[c] + pi[c]	1010.45516836767	-1010.45516836767	STM3589	Inorganic Ion Transport and Metabolism	phosphate reversible transport via symport periplasm	0	1.01045516836767	0.439499090261506	0
PItex	pi[e] <=> pi[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	phosphate transport via diffusion extracellular to periplasm	0	1.15412423660537	0.423852690994863	0
PIuabcpp	atp[c] + h2o[c] + pi[p] --> adp[c] + h[c] + 2 pi[c]	1471.32181059198	0	( STM3855  &  STM3854  &  STM3856  &  STM3857 )	Inorganic Ion Transport and Metabolism	phosphate transport via ABC system uptake periplasm	0	1.47132181059198	0	0
PLIPA1A120pp	h2o[p] + pa120[p] --> 2ddecg3p[p] + ddca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C120  periplasm	0	0.860571413271194	0	0
PLIPA1A140pp	h2o[p] + pa140[p] --> 2tdecg3p[p] + ttdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C140  periplasm	0	0.860571413271194	0	0
PLIPA1A141pp	h2o[p] + pa141[p] --> 2tdec7eg3p[p] + ttdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C141  periplasm	0	0.860571413271194	0	0
PLIPA1A160pp	h2o[p] + pa160[p] --> 2hdecg3p[p] + hdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C160  periplasm	0	0.860571413271194	0	0
PLIPA1A161pp	h2o[p] + pa161[p] --> 2hdec9eg3p[p] + hdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C161  periplasm	0	0.860571413271194	0	0
PLIPA1A180pp	h2o[p] + pa180[p] --> 2odecg3p[p] + ocdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C180  periplasm	0	0.860571413271194	0	0
PLIPA1A181pp	h2o[p] + pa181[p] --> 2odec11eg3p[p] + ocdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidate n C181  periplasm	0	0.860571413271194	0	0
PLIPA1E120pp	h2o[p] + pe120[p] --> 2agpe120[p] + ddca[p] + h[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C120  periplasm	0	0.860571413271194	0	0
PLIPA1E140pp	h2o[p] + pe140[p] --> 2agpe140[p] + h[p] + ttdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C140  periplasm	0	0.860571413271194	0	0
PLIPA1E141pp	h2o[p] + pe141[p] --> 2agpe141[p] + h[p] + ttdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C141  periplasm	0	0.860571413271194	0	0
PLIPA1E160pp	h2o[p] + pe160[p] --> 2agpe160[p] + h[p] + hdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C160  periplasm	0	0.860571413271194	0	0
PLIPA1E161pp	h2o[p] + pe161[p] --> 2agpe161[p] + h[p] + hdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C161  periplasm	0	0.860571413271194	0	0
PLIPA1E180pp	h2o[p] + pe180[p] --> 2agpe180[p] + h[p] + ocdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C180  periplasm	0	0.860571413271194	0	0
PLIPA1E181pp	h2o[p] + pe181[p] --> 2agpe181[p] + h[p] + ocdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylethanolamine n C181  periplasm	0	0.860571413271194	0	0
PLIPA1G120pp	h2o[p] + pg120[p] --> 2agpg120[p] + ddca[p] + h[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C120  periplasm	0	0.860571413271194	0	0
PLIPA1G140pp	h2o[p] + pg140[p] --> 2agpg140[p] + h[p] + ttdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C140  periplasm	0	0.860571413271194	0	0
PLIPA1G141pp	h2o[p] + pg141[p] --> 2agpg141[p] + h[p] + ttdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C141  periplasm	0	0.860571413271194	0	0
PLIPA1G160pp	h2o[p] + pg160[p] --> 2agpg160[p] + h[p] + hdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C160  periplasm	0	0.860571413271194	0	0
PLIPA1G161pp	h2o[p] + pg161[p] --> 2agpg161[p] + h[p] + hdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C161  periplasm	0	0.860571413271194	0	0
PLIPA1G180pp	h2o[p] + pg180[p] --> 2agpg180[p] + h[p] + ocdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C180  periplasm	0	0.860571413271194	0	0
PLIPA1G181pp	h2o[p] + pg181[p] --> 2agpg181[p] + h[p] + ocdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A1 phosphatidylglycerol n C181  periplasm	0	0.860571413271194	0	0
PLIPA2A120pp	h2o[p] + pa120[p] --> 1ddecg3p[p] + ddca[p] + h[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C120  periplasm	0	0.860571413271194	0	0
PLIPA2A140pp	h2o[p] + pa140[p] --> 1tdecg3p[p] + h[p] + ttdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C140  periplasm	0	0.860571413271194	0	0
PLIPA2A141pp	h2o[p] + pa141[p] --> 1tdec7eg3p[p] + h[p] + ttdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C141  periplasm	0	0.860571413271194	0	0
PLIPA2A160pp	h2o[p] + pa160[p] --> 1hdecg3p[p] + h[p] + hdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C160  periplasm	0	0.860571413271194	0	0
PLIPA2A161pp	h2o[p] + pa161[p] --> 1hdec9eg3p[p] + h[p] + hdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C161  periplasm	0	0.860571413271194	0	0
PLIPA2A180pp	h2o[p] + pa180[p] --> 1odecg3p[p] + h[p] + ocdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C180  periplasm	0	0.860571413271194	0	0
PLIPA2A181pp	h2o[p] + pa181[p] --> 1odec11eg3p[p] + h[p] + ocdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidate n C181  periplasm	0	0.860571413271194	0	0
PLIPA2E120pp	h2o[p] + pe120[p] --> 1agpe120[p] + ddca[p] + h[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C120  periplasm	0	0.860571413271194	0	0
PLIPA2E140pp	h2o[p] + pe140[p] --> 1agpe140[p] + h[p] + ttdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C140  periplasm	0	0.860571413271194	0	0
PLIPA2E141pp	h2o[p] + pe141[p] --> 1agpe141[p] + h[p] + ttdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C141  periplasm	0	0.860571413271194	0	0
PLIPA2E160pp	h2o[p] + pe160[p] --> 1agpe160[p] + h[p] + hdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C160  periplasm	0	0.860571413271194	0	0
PLIPA2E161pp	h2o[p] + pe161[p] --> 1agpe161[p] + h[p] + hdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C161  periplasm	0	0.860571413271194	0	0
PLIPA2E180pp	h2o[p] + pe180[p] --> 1agpe180[p] + h[p] + ocdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C180  periplasm	0	0.860571413271194	0	0
PLIPA2E181pp	h2o[p] + pe181[p] --> 1agpe181[p] + h[p] + ocdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylethanolamine n C181  periplasm	0	0.860571413271194	0	0
PLIPA2G120pp	h2o[p] + pg120[p] --> 1agpg120[p] + ddca[p] + h[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C120  periplasm	0	0.860571413271194	0	0
PLIPA2G140pp	h2o[p] + pg140[p] --> 1agpg140[p] + h[p] + ttdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C140  periplasm	0	0.860571413271194	0	0
PLIPA2G141pp	h2o[p] + pg141[p] --> 1agpg141[p] + h[p] + ttdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C141  periplasm	0	0.860571413271194	0	0
PLIPA2G160pp	h2o[p] + pg160[p] --> 1agpg160[p] + h[p] + hdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C160  periplasm	0	0.860571413271194	0	0
PLIPA2G161pp	h2o[p] + pg161[p] --> 1agpg161[p] + h[p] + hdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C161  periplasm	0	0.860571413271194	0	0
PLIPA2G180pp	h2o[p] + pg180[p] --> 1agpg180[p] + h[p] + ocdca[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C180  periplasm	0	0.860571413271194	0	0
PLIPA2G181pp	h2o[p] + pg181[p] --> 1agpg181[p] + h[p] + ocdcea[p]	860.571413271194	0	STM3957	Glycerophospholipid Metabolism	Phospholipase A2 phosphatidylglycerol n C181  periplasm	0	0.860571413271194	0	0
PMANM	man1p[c] <=> man6p[c]	1954.4264455314	-1954.4264455314	( STM2104 | STM2083 )	Alternate Carbon Metabolism	phosphomannomutase	0	1.9544264455314	-0.0111978522752452	0
PMDPHT	5aprbu[c] + h2o[c] --> 4r5au[c] + pi[c]	1000	0	NA	Cofactor and Prosthetic Group Biosynthesis	pyrimidine phosphatase	0	NA	4.78029979733057e-06	0
PMPK	4ampm[c] + atp[c] --> 2mahmp[c] + adp[c]	1134.26461327909	0	STM2146	Cofactor and Prosthetic Group Biosynthesis	phosphomethylpyrimidine kinase	0	1.13426461327909	0	0
PNTK	atp[c] + pnto-R[c] --> 4ppan[c] + adp[c] + h[c]	986.009852371798	0	STM4139	Cofactor and Prosthetic Group Biosynthesis	pantothenate kinase	0	0.986009852371798	2.82037688041591e-05	0
PNTOt4pp	na1[p] + pnto-R[p] --> na1[c] + pnto-R[c]	1162.86510219536	0	STM3382	Transport Inner Membrane	Pantothenate sodium symporter periplasm	0	1.16286510219536	0	0
PNTOtex	pnto-R[e] <=> pnto-R[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Pantothenate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
POX	h2o[c] + pyr[c] + q8[c] --> ac[c] + co2[c] + q8h2[c]	1158.08632717627	0	STM0935	Oxidative Phosphorylation	pyruvate oxidase	0	1.15808632717627	0	0
PPA	h2o[c] + ppi[c] --> h[c] + 2 pi[c]	1308.52258792398	0	( STM4414  |  STM2502  |  STM2927 )	Anaplerotic Reactions	inorganic diphosphatase	0	1.30852258792398	1.45254452558209	0
PPA2	h2o[c] + pppi[c] --> h[c] + pi[c] + ppi[c]	1308.52258792398	0	( STM2927  |  STM2502 )	Anaplerotic Reactions	inorganic triphosphatase	0	1.30852258792398	0	0
PPAKr	adp[c] + ppap[c] <=> atp[c] + ppa[c]	1479.77348748158	-1479.77348748158	( STM3242  |  STM2057 | STM2337 )	Alternate Carbon Metabolism	Propionate kinase	0	1.47977348748158	0	1150.15359110725
PPALtex	ppal[e] <=> ppal[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	propanal transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
PPALtpp	ppal[c] <=> ppal[p]	1000	-1000	NA	Transport Inner Membrane	propanal transport via channel periplasm	0	NA	0	0
PPAt4pp	na1[p] + ppa[p] --> na1[c] + ppa[c]	986.750457492853	0	STM1125	Transport Inner Membrane	NaPropionate symporter periplasm	0	0.986750457492853	0	0
PPAtex	ppa[e] <=> ppa[p]	1154.12423660537	-1154.12423660537	( STM1473  |  STM0999  |  STM2267  |  STM0320 )	Transport Outer Membrane Porin	propionate transport via diffusion	0	1.15412423660537	0	0
PPBNGS	2 5aop[c] --> 2 h2o[c] + h[c] + ppbng[c]	845.185551194748	0	STM0372	Cofactor and Prosthetic Group Biosynthesis	porphobilinogen synthase	0	0.845185551194748	0	0
PPC	co2[c] + h2o[c] + pep[c] --> h[c] + oaa[c] + pi[c]	1214.27568584929	0	STM4119	Anaplerotic Reactions	phosphoenolpyruvate carboxylase	0	1.21427568584929	1.37043307694813	0
PPCDC	4ppcys[c] + h[c] --> co2[c] + pan4p[c]	899.324084878074	0	STM3730	Cofactor and Prosthetic Group Biosynthesis	phosphopantothenoylcysteine decarboxylase	0	0.899324084878074	2.82037688041591e-05	0
PPCK	atp[c] + oaa[c] --> adp[c] + co2[c] + pep[c]	838.672129676224	0	STM3500	Anaplerotic Reactions	phosphoenolpyruvate carboxykinase	0	0.838672129676224	0	0
PPGPPDP	h2o[c] + ppgpp[c] --> gdp[c] + ppi[c]	1127.88689190897	0	STM3742	Cofactor and Prosthetic Group Biosynthesis	guanosine 3 5 bis diphosphate 3 diphosphatase	0	1.12788689190897	0	0
PPK2r	atp[c] + ppi[c] <=> adp[c] + pppi[c]	858.055909108089	-858.055909108089	STM2501	Oxidative Phosphorylation	polyphosphate kinase	0	0.858055909108089	0	0
PPKr	atp[c] + pi[c] --> adp[c] + ppi[c]	858.055909108089	0	STM2501	Oxidative Phosphorylation	polyphosphate kinase	0	0.858055909108089	0	0
PPM	r1p[c] <=> r5p[c]	1212.79873914621	-1212.79873914621	STM4569	Alternate Carbon Metabolism	phosphopentomutase	0	1.21279873914621	-0.00334620985813672	0
PPM2	2dr1p[c] <=> 2dr5p[c]	1212.79873914621	-1212.79873914621	STM4569	Alternate Carbon Metabolism	phosphopentomutase 2 deoxyribose	0	1.21279873914621	0	0
PPNCL2	4ppan[c] + ctp[c] + cys-L[c] --> 4ppcys[c] + cmp[c] + h[c] + ppi[c]	899.324084878074	0	STM3730	Cofactor and Prosthetic Group Biosynthesis	phosphopantothenate cysteine ligase	0	0.899324084878074	2.82037688041591e-05	0
PPND	nad[c] + pphn[c] --> 34hpp[c] + co2[c] + nadh[c]	1424.24875791577	0	STM2669	Tyrosine Tryptophan and Phenylalanine Metabolism	prephenate dehydrogenase	0	1.42424875791577	0.0192387945643366	0
PPNDH	h[c] + pphn[c] --> co2[c] + h2o[c] + phpyr[c]	927.023461674675	0	STM2667	Tyrosine Tryptophan and Phenylalanine Metabolism	prephenate dehydratase	0	0.927023461674675	0.0663218793881643	0
PPPGO	1.5 o2[c] + pppg9[c] --> 3 h2o[c] + ppp9[c]	1183.21645946537	0	STM3987	Cofactor and Prosthetic Group Biosynthesis	protoporphyrinogen oxidase aerobic	0	1.18321645946537	0	0
PPPGO3	3 fum[c] + pppg9[c] --> ppp9[c] + 3 succ[c]	1183.21645946537	0	STM3987	Cofactor and Prosthetic Group Biosynthesis	protoporphyrinogen oxidase anaerobic	0	1.18321645946537	0	0
PPPNt2rpp	h[p] + pppn[p] <=> h[c] + pppn[c]	1113.12643158774	-1113.12643158774	STM2554	Transport Inner Membrane	3 phenylpropionate transport via proton symport reversible periplasm	0	1.11312643158774	0	0
PPPNtex	pppn[e] <=> pppn[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	3 phenylpropionate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
PPS	atp[c] + h2o[c] + pyr[c] --> amp[c] + 2 h[c] + pep[c] + pi[c]	1000	0	STM1349	GlycolysisGluconeogenesis	phosphoenolpyruvate synthase	0	NA	0	0
PPTtex	ppt[e] <=> ppt[p]	1154.12423660537	-1154.12423660537	( STM0320  |  STM0999  |  STM1473  |  STM2267 )	Transport Outer Membrane Porin	Phosphonate transport via diffusion extracellular to periplasm	0	1.15412423660537	0	0
PRAGSr	atp[c] + gly[c] + pram[c] <=> adp[c] + gar[c] + h[c] + pi[c]	1763.07994028429	-1763.07994028429	STM4175	Purine and Pyrimidine Biosynthesis	phosphoribosylglycinamide synthase	0	1.76307994028429	0.214703819187207	0
PRAIi	pran[c] --> 2cpr5p[c]	1361.80178701839	0	STM1725	Tyrosine Tryptophan and Phenylalanine Metabolism	phosphoribosylanthranilate isomerase irreversible	0	1.36180178701839	0.0420126208287992	0
PRAIS	atp[c] + fpram[c] --> adp[c] + air[c] + 2 h[c] + pi[c]	1059.76591684765	0	STM2499.S	Purine and Pyrimidine Biosynthesis	phosphoribosylaminoimidazole synthase	0	1.05976591684765	0.214703819187241	0
PRAMPC	h2o[c] + prbamp[c] --> prfp[c]	2137.46826183423	0	STM2078	Histidine Metabolism	phosphoribosyl AMP cyclohydrolase	0	2.13746826183423	0.0320963669292166	0
PRASCSi	5aizc[c] + asp-L[c] + atp[c] --> 25aics[c] + adp[c] + h[c] + pi[c]	1635.34473224653	0	STM2487	Purine and Pyrimidine Biosynthesis	phosphoribosylaminoimidazolesuccinocarboxamide synthase	0	1.63534473224653	0.214703819187241	0
PRATPP	h2o[c] + prbatp[c] --> h[c] + ppi[c] + prbamp[c]	2137.46826183423	0	STM2078	Histidine Metabolism	phosphoribosyl ATP pyrophosphatase	0	2.13746826183423	0.0320963669292166	0
PRFGS	atp[c] + fgam[c] + gln-L[c] + h2o[c] --> adp[c] + fpram[c] + glu-L[c] + h[c] + pi[c]	1151.67160978072	0	STM2565	Purine and Pyrimidine Biosynthesis	phosphoribosylformylglycinamidine synthase	0	1.15167160978072	0.214703819187241	0
PRMICI	prfp[c] <=> prlp[c]	2514.08982924493	-2514.08982924493	STM2076	Histidine Metabolism	1 5 phosphoribosyl 5 5 phosphoribosylamino methylideneamino imidazole 4 carboxamide isomerase	0	2.51408982924493	0.0320963669291814	0
PROabcpp	atp[c] + h2o[c] + pro-L[p] --> adp[c] + h[c] + pi[c] + pro-L[c]	1282.46924309906	0	( STM2809  &  STM2810  &  STM2811 )	Transport Inner Membrane	L proline transport via ABC system periplasm	0	1.28246924309906	0	0
